title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà riêng tại đường Nguyễn Đình Hoàn	pr42503050	40 m²	4,3 m	15,8 tỷ		3 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0429488435816	105.805067966484	Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Đền Lừ	pr42376850	37,4 m²	6,2 m	19 tỷ		5 phòng	5 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	20.9849323099361	105.857868259932	Đường Đền Lừ, Phường Mai Động, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất tại xã Lại Yên	pr42320788	60,6 m²		117 triệu/m²						21.0280922453895	105.711423122859	Xã Lại Yên, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại phố Nghĩa Dũng	pr42631781	43 m²	6,56 m	8,8 tỷ		4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0476583800261	105.847563497844	Phố Nghĩa Dũng, Phường Phúc Xá, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Sunny Garden City	pr42525075	180 m²		17,25 tỷ					Sổ đỏ/ Sổ hồng	21.0132770574411	105.641150827822	Dự án Sunny Garden City, Xã Sài Sơn, Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Căn hộ chung cư tại Sunshine Green Iconic	pr42602330	156 m²		12,99 tỷ	Tây - Bắc	3 phòng	3 phòng	Không nội thất	Hợp đồng mua bán	21.040780234182	105.895642894351	Sunshine Green Iconic, Phúc Đồng, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Ngọc Hà	pr42641757	58 m²	7 m	15,49 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0361022698592	105.831268885565	Đường Ngọc Hà, Phường Đội Cấn, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán đất tại đường Bồ Đề	pr41405592	110 m²	6,5 m	15 tỷ					Sổ đỏ/ Sổ hồng.	21.0379900801157	105.872236580638	Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại phường Thịnh Liệt	pr42624069	65 m²	5 m	15 tỷ		6 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	20.9770480046058	105.847117234431	Phường Thịnh Liệt, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Nguyễn Văn Linh	pr42572171	50 m²		11,6 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0303577274462	105.914316912438	Đường Nguyễn Văn Linh, Phường Sài Đồng, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Tư Đình	pr42412337	86 m²	4,35 m	14,5 tỷ		1 phòng	1 phòng		Sổ đỏ/ Sổ hồng	21.0286785839772	105.883818452958	Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô	pr42617816	91,5 m²	5 m	15 tỷ	Đông - Nam	4 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.07437555021234	105.7004879836154	Dự án Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
Nhà riêng tại đường Nguyễn Khang	pr42645121	65 m²	5 m	17 tỷ		4 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0273982212955	105.798263817835	Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyên Hồng	pr42642113	35 m²	5,1 m	16,2 tỷ		3 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0159661528127	105.80962554928	Đường Nguyên Hồng, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại đường Bát Khối	pr40761563	67 m²		9,5 tỷ					Sổ đỏ/ Sổ hồng.	21.012732	105.9049025	Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội	Long Biên	Hà Nội
Kho, nhà xưởng tại Cụm công nghiệp Kim Bài	pr40866002	2.500 m²	30 m	7,9 triệu/m²	Tây - Nam					20.855663	105.76679	Cụm công nghiệp Kim Bài, Đường 21B, Thị trấn Kim Bài, Thanh Oai, Hà Nội	Thanh Oai	Hà Nội
Nhà biệt thự, liền kề tại đường Cầu Giấy	pr42621359	85 m²	5,5 m	28,6 tỷ	Đông	5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0343746557559	105.794342706425	Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Stellar Garden	pr38682281	100 m²		7 tỷ		3 phòng	2 phòng	Đầy đủ	Hợp đồng mua bán	20.9989471435547	105.804176330566	Dự án Stellar Garden, Phố Lê Văn Thiêm, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Cổ Loa	pr41918640	75 m²	5 m	23,1 tỷ	Đông - Bắc	5 phòng	5 phòng		Sổ đỏ/ Sổ hồng	21.116058373147435	105.86972816108273	Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội.	Đông Anh	Hà Nội
Nhà riêng tại phố Liễu Giai	pr42579460	57 m²	5,7 m	26 tỷ				Cơ bản	Sổ đỏ/ Sổ hồng	21.0335766354807	105.813429380999	Phố Liễu Giai, Phường Liễu Giai, Ba Đình, Hà Nội bị	Ba Đình	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42344559	96 m²	6,6 m	25 tỷ		24 phòng	24 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0348094455675	105.794368473583	Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Tô Hiệu	pr42363350	53 m²	4,1 m	8 tỷ		1 phòng	1 phòng		Sổ đỏ/ Sổ hồng	20.9665098182716	105.776573497107	Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại N03-T1 Ngoại Giao Đoàn	pr40262777	96,6 m²		8,3 tỷ	Bắc	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0657653808594	105.798080444336	Dự án N03-T1 Ngoại Giao Đoàn, Đường Nguyễn Văn Huyên, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Hoàng Ngọc Phách	pr42469440	61 m²	4,8 m	20 tỷ					Sổ đỏ/ Sổ hồng	21.0157856787593	105.812011918671	Phố Hoàng Ngọc Phách, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	pr42373973	80 m²	4 m	10,7 tỷ		4 phòng	3 phòng		Sổ đỏ/ Sổ hồng.	21.0438651326572	105.872356856801	Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại phường La Khê	pr42653885	55 m²	5 m	12,2 tỷ					Sổ đỏ/ Sổ hồng	20.9707771710082	105.76028719195	Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Hàm Nghi	pr42586719	50 m²		8,5 tỷ						21.0351270389942	105.764246081438	Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất tại phường Mỗ Lao	pr42656085	38 m²		7 tỷ						20.9850788795702	105.784987254152	Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Hoàng Như Tiếp	pr40535921	75,8 m²	7 m	11,75 tỷ		5 phòng		Đầy đủ	Sổ đỏ/ Sổ hồng	21.0405457	105.8776409	Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại D’. El Dorado	pr42555111	147 m²		24,8 tỷ	Tây	4 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0733471763875	105.799616552547	Dự án D’. El Dorado, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Tô Vĩnh Diện	pr42541781	60 m²	4,5 m	12,8 tỷ		6 phòng	4 phòng		Sổ đỏ/ Sổ hồng	20.9996834868449	105.820895864678	Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Lộc	pr42601790	88 m²	4,4 m	21,5 tỷ		12 phòng	13 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9852521274238	105.786215681308	Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Golden Park Tower	pr40942577	95 m²		8,8 tỷ	Đông - Bắc	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0268173217773	105.787666320801	Dự án Golden Park Tower, Đường Phạm Văn Bạch, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại phường Dương Nội	pr42152743	50 m²	4,5 m	9,1 tỷ	Đông - Nam				Sổ đỏ/ Sổ hồng	20.981732635516	105.745940804376	Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Gamuda Gardens	pr42076489	90 m²	6 m	23,5 tỷ		5 phòng	5 phòng	Đầy đủ nội thất.	Sổ đỏ/ Sổ hồng	20.97011711721	105.872054456112	Gamuda Gardens, Pháp Vân, Yên Sở, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất tại đường Hồ Chí Minh	pr42576397	600 m²	25 m	7,8 tỷ	Nam				Sổ đỏ/ Sổ hồng	20.8595831370056	105.635383693606	Đường Hồ Chí Minh, Xã Hoàng Văn Thụ, Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Nhà riêng tại đường Văn Phú	pr42589705	40,5 m²	4 m	13,2 tỷ	Tây - Bắc			Cơ bản	Sổ đỏ/ Sổ hồng	20.9623464706473	105.768556630579	Đường Văn Phú, Phường Quang Trung, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Thái Thịnh	pr42582415	51 m²		11,9 tỷ		4 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.010438679133	105.818860209413	Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Dương Quảng Hàm	pr41311958	161 m²	6 m	20 tỷ		2 phòng	1 phòng		Sổ đỏ/ Sổ hồng	21.0350272181189	105.799759879248	Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Park Kiara	pr41141828	91 m²		8,55 tỷ		3 phòng	2 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.9673748016357	105.754013061523	Dự án Park Kiara, Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại xã Di Trạch	pr42598026	71 m²	4 m	130 triệu/m²					Sổ đỏ/ Sổ hồng	21.0460089228688	105.719478903189	Xã Di Trạch, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại xã Tân Triều	pr42487424	43 m²		10,9 tỷ					Sổ đỏ	20.9726415591435	105.799457043526	Xã Tân Triều, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Căn hộ chung cư tại Vinhomes West Point	pr26567622	224 m²		19,5 tỷ		4 phòng		Đầy đủ	Sổ đỏ chính chủ	21.0118827819824	105.786445617676	Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất tại đường Giải Phóng	pr42469856	94 m²	5,3 m	15 tỷ					Sổ đỏ/ Sổ hồng	20.9836084755809	105.841274076159	Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Kiến Hưng Luxury	pr42616338	68 m²		19,8 tỷ		4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.952383360418686	105.78562665334339	Dự án Kiến Hưng Luxury, Phường Kiến Hưng, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại đường Giang Văn Minh	pr42593504	24 m²	4,2 m	17,5 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0320132252062	105.826967238681	Đường Giang Văn Minh, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Kim Giang	pr42455045	40 m²	4 m	8,75 tỷ				Đầy đủ.	Sổ đỏ/ Sổ hồng	20.9790835595346	105.821016296793	Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Shophouse, nhà phố thương mại tại Roman Plaza	pr42141225	744 m²	7 m	40 triệu/m²	Tây - Bắc	11 phòng	6 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	20.98414474058931	105.77716220353936	Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Trường Chinh	pr41827127	69 m²		13,8 tỷ		4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	20.9986509871809	105.837977710587	102, Đường Trường Chinh, Phường Phương Mai, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Kim Mã	pr42359924	43 m²		8,8 tỷ	Bắc	5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0317829429711	105.825408673663	Ngõ 82, Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm	pr42306896	70 m²	5 m	18,8 tỷ	Tây - Bắc			Đầy đủ	Sổ đỏ/ Sổ hồng	21.003198038182344	105.96417353099487	Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Hoàng Mai	pr42524634	32 m²	3,2 m	8,2 tỷ	Nam	5 phòng	5 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	20.9848644696041	105.843536117657	Đường Hoàng Mai, Phường Định Công, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Việt Đức Complex	pr42625014	136,6 m²		7,65 tỷ	Tây - Nam	3 phòng	2 phòng	Không nội thất	Hợp đồng mua bán	20.999669389354345	105.79956585165387	Dự án Việt Đức Complex, Đường Khuất Duy Tiến, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Lê Quang Đạo	pr42524831	48,6 m²	3,8 m	8,2 tỷ		4 phòng	3 phòng		Sổ đỏ/ Sổ hồng	21.0122250493206	105.771034763789	Ngõ 8, Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	pr40876825	82 m²		20,2 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.957682561577649	105.76716471809475	Dự án KĐT Văn Phú, Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại phường Đội Cấn	pr42589119	44 m²	4,5 m	16,2 tỷ		1 phòng	1 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0347849076387	105.826217100137	Phường Đội Cấn, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà mặt phố tại đường Minh Khai	pr42560263	65 m²	4,5 m	14 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng	20.9976111874569	105.866807523062	Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán đất tại đường Quyết Thắng	pr39756205	75 m²	5 m	9,3 tỷ					Sổ đỏ/ Sổ hồng	20.9534174	105.7396977	Đường Quyết Thắng, Phường Yên Nghĩa, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Mỹ Đình	pr42621127	51 m²	5,8 m	8,8 tỷ		5 phòng		Đầy đủ	Sổ đỏ/ Sổ hồng	21.0273476420327	105.77426487004	đường Mỹ Đình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Eurowindow Twin Parks	pr42632339	75 m²		17 tỷ					Đang chờ sổ	21.007029273978258	105.93763983477892	Eurowindow Twin Parks, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại phố Hào Nam	pr42576484	38 m²	4 m	8,25 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0273479500894	105.827779829454	Phố Hào Nam, Phường Cát Linh, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Bamboo Airways Tower	pr42639616	96 m²		7,1 tỷ		2 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.03459304989164	105.79519302329555	Bamboo Airways Tower, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Phạm Tuấn Tài	pr42626604	60 m²		26,5 tỷ					Sổ đỏ/ Sổ hồng	21.0434316131605	105.785912142315	Phố Phạm Tuấn Tài, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Đại Kim - Định Công	pr42445844	54 m²	4,3 m	17,8 tỷ				Không nội thất	Sổ đỏ/ Sổ hồng	20.978088066319994	105.83601688618147	KĐTM Đại Kim - Định Công, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất tại đường Lê Đức Thọ	pr42593964	65 m²	5,2 m	16,5 tỷ					Sổ đỏ/ Sổ hồng	21.0310457567199	105.769302072503	Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất tại đường Nhật Chiêu	pr42578405	120 m²	5 m	19,8 tỷ					Sổ đỏ/ Sổ hồng	21.0723801168409	105.817085693128	Đường Nhật Chiêu, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	pr42487476	60 m²	4 m	27,8 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0460000193111	105.79934258108	Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại phường Vạn Phúc	pr42599009	43,7 m²	4,37 m	13,5 tỷ					Sổ đỏ	20.9802177959931	105.772180819399	Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Sunshine City	pr40151117	99 m²		7 tỷ		3 phòng	2 phòng			21.08497391533869	105.79145086787376	Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại phố Trần Quốc Hoàn	pr42657819	30 m²	5,6 m	12 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0412926217836	105.786601033847	Phố Trần Quốc Hoàn, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lạc Long Quân	pr42621227	41 m²	3,8 m	11,3 tỷ	Tây	4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0769361118275	105.81433915724	Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại phường Đại Mỗ	pr41953224	50 m²	6 m	8,5 tỷ					+ Pháp lý đầy đủ sổ đỏ sẵn sàn giao dịch.	20.9940543339755	105.760882938682	Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phường Văn Quán	pr42022953	35 m²	3,55 m	7 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9761396701502	105.791358347675	Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại đường Tôn Thất Tùng	pr42331970	55 m²	7 m	24,5 tỷ	Đông - Nam				Sổ đỏ/ Sổ hồng	21.002180790518	105.829302838093	Đường Tôn Thất Tùng, Phường Khương Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phường Phúc Xá	pr42655273	51 m²	4,8 m	11,5 tỷ		2 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0454093061332	105.848058159316	Phường Phúc Xá, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại phố Tôn Đức Thắng	pr42583981	53 m²		14,5 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	21.0268867741125	105.83383653185	Thịnh Hào 1, Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mặt phố tại đường Ngọc Thụy	pr42587297	82 m²	4 m	23,4 tỷ	Bắc	1 phòng	1 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0495431606121	105.866665606661	Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Hinode Royal Park	pr42301596	100 m²	5 m	14,2 tỷ		8 phòng	9 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0558640864949	105.716229157463	Hinode Royal Park, Quốc lộ 32, Di Trạch, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Căn hộ chung cư tại Vinhomes Times City - Park Hill	pr42623921	100 m²		9,3 tỷ	Tây	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.99485782280275	105.86680825472727	Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Ngọc Thụy	pr42058633	40 m²		8,5 tỷ						21.0495669497145	105.867064755623	Ngõ 344, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại The Nelson Private Residences	pr42601305	83 m²		11 tỷ	Đông - Bắc	2 phòng	2 phòng		Sổ đỏ/ Sổ hồng	21.02081556011511	105.81889806893278	Dự án The Nelson Private Residences, 29, Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Kim Ngưu	pr42605506	36,2 m²	3,8 m	7,5 tỷ		4 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0049140452087	105.861331633824	Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Xuân Phương Tasco	pr41058933	90 m²	6 m	24 tỷ						21.025352478027344	105.74130249023438	Dự án Xuân Phương Tasco, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
